Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
394,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
395,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
395,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
395,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
395,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
395,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
395,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
395,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
395,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
395,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
396,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
396,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
396,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
396,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
396,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
396,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
396,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
396,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
396,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
397,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
397,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
397,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
397,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
397,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
397,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
397,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
397,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
397,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
398,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
398,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
398,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
398,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
398,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
398,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
398,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
398,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
398,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
399,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
399,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
399,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
399,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
399,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
399,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
399,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
399,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
399,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
400,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
400,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
400,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
400,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
400,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
400,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
400,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
400,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
400,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
401,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
401,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
401,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
401,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
401,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
401,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
401,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
401,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
401,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
402,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
402,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
402,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
402,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
402,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
402,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
402,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
402,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
402,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
403,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
403,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
403,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
403,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
403,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
403,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
403,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
403,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
403,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
404,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
404,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
404,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
404,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
404,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
404,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
404,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
404,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
404,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
405,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
405,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
405,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
405,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
405,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
405,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
405,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
405,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
405,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
406,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
406,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
406,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
406,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
406,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
406,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
406,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
406,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
406,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
407,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
407,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
407,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
407,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
407,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
407,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
407,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
407,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
407,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
408,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
408,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
408,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
408,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
408,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
408,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
408,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
408,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
408,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
409,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
409,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
409,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
409,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
409,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
409,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
409,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
409,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
409,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
410,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
410,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
410,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
410,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
410,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
410,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
410,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
410,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
410,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
410,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
411,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
411,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
411,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
411,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
411,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
411,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
411,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
411,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
411,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
412,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
412,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
412,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
412,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
412,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
412,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
412,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
412,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
412,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
412,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
413,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
413,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
413,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
413,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
413,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
413,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
413,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
413,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
413,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
414,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
414,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
414,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
414,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
414,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
414,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
414,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
414,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
414,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
415,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
415,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
415,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
415,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
415,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
415,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
415,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
415,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
415,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
416,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
416,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
416,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
416,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
416,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
416,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
416,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
416,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
416,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
417,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
417,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
417,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
417,4,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
417,5,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
417,6,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
417,7,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
417,8,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
417,9,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
418,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
418,1,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
418,2,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
418,3,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,-205,200,0,0,0,0,0,0,0,0,0,0
