Pitch,Roll,Rtoe,Rheel,Ltoe,Lheel,RHipX,RhipY,LHipX,LHipY,RHCur,RHAng,RKCur,RKAng,LHCur,LHAng,LKCur,LKAng,State,FootState,MinState,KeyState,WeightShift,HMI,RefTime,Thigh,Tlow,Column1
206,65473,1067,2062,0,2052,42,3936,41,3937,65510,12,0,78,65525,5,0,41,8260,1028,0,0,627,1,10282,30,51269,
205,65461,1076,2189,0,1993,42,3937,41,3937,65509,13,0,78,65505,9,0,41,8260,1028,0,0,627,1,10282,30,51305,
206,65443,1073,2250,0,1950,42,3937,41,3937,65507,14,0,78,65495,14,0,41,8260,1028,0,0,627,1,10282,30,51337,
208,65434,1079,2317,0,1906,42,3937,41,3937,65488,17,0,78,65491,16,0,41,8260,1028,0,0,627,1,10282,30,51363,
211,65416,1081,2379,0,1756,41,3937,41,3937,65480,27,0,78,65485,18,0,41,8260,1028,0,0,627,1,10282,30,51399,
217,65403,1169,2421,0,1566,42,3937,41,3937,65478,28,0,78,65496,19,0,41,8260,1028,0,0,627,1,10282,30,51435,
219,65389,1134,2434,0,1409,42,3937,41,3937,65477,29,0,78,65496,19,0,41,8260,1028,0,0,627,1,10282,30,51461,
222,65374,1199,2425,0,1242,42,3936,41,3937,65476,29,0,78,65496,19,0,41,8260,1028,0,0,627,1,10282,30,51487,
228,65359,1283,2379,0,1094,42,3936,42,3937,65475,30,0,78,65496,19,0,41,8260,1028,0,0,627,1,10282,30,51523,
235,65343,1313,2461,0,946,43,3936,42,3936,65472,31,0,78,65496,19,0,41,8260,1028,0,0,627,1,10282,30,51555,
242,65328,1319,2477,0,778,43,3936,43,3936,65455,33,0,78,65496,19,0,41,8260,1028,0,0,627,1,10282,30,51581,
256,65307,1307,2496,0,577,43,3936,43,3936,65433,44,0,78,65493,21,0,41,8260,1028,0,0,627,1,10282,30,51617,
272,65290,1259,2504,0,434,44,3936,44,3936,65443,46,0,78,65470,26,0,41,8260,1028,0,0,627,1,10282,30,51649,
287,65279,1247,2529,0,344,45,3935,45,3935,65441,47,0,78,65458,32,0,41,8260,1028,0,0,627,1,10282,30,51675,
308,65255,1148,2474,0,243,46,3935,46,3935,65419,51,0,78,65464,35,0,41,8260,1028,0,0,627,1,10282,30,51711,
329,65238,1071,2548,0,164,46,3934,47,3934,65391,64,0,78,65459,38,0,41,8260,1028,0,0,627,1,10282,30,51743,
348,65221,998,2526,0,124,47,3934,48,3934,65383,69,0,78,65437,42,0,41,8260,1028,0,0,627,1,10282,30,51769,
383,65208,870,2524,0,76,48,3933,49,3933,65349,86,0,78,65410,55,0,41,8260,1028,0,0,627,1,10282,30,51805,
419,65193,735,2532,0,54,50,3932,51,3932,65333,100,0,78,65416,58,0,41,8260,1028,0,0,627,1,10282,30,51837,
440,65186,612,2481,0,32,51,3932,52,3931,65332,100,0,78,65416,58,0,41,8260,1028,0,0,627,1,10282,30,51863,
462,65172,503,2477,0,16,52,3931,54,3930,65318,100,0,78,65432,57,0,41,8260,1028,0,0,627,1,10282,30,51899,
485,65165,443,2411,0,6,54,3930,56,3928,65332,100,0,78,65450,48,0,41,8260,1028,0,0,627,1,10282,30,51935,
503,65163,415,2321,0,0,55,3929,58,3927,65332,100,0,78,65511,37,0,41,8260,1028,0,0,627,1,10282,30,51961,
522,65163,412,2379,0,0,56,3928,59,3925,65318,100,0,78,65492,27,0,41,8260,1028,0,0,627,1,10282,30,51987,
549,65167,419,2395,0,0,58,3927,62,3923,65315,102,0,78,65501,17,0,41,8260,1028,0,0,627,1,10282,30,52023,
573,65174,406,2360,0,1,58,3926,63,3922,65288,115,0,78,65487,17,0,41,8260,1028,0,0,627,1,10282,30,52055,
591,65184,355,2351,0,0,59,3925,64,3920,65300,115,0,78,65484,19,0,41,8260,1028,0,0,627,1,10282,30,52081,
609,65198,441,2282,0,0,60,3924,65,3920,65301,115,0,78,65477,22,0,41,8260,1028,0,0,627,1,10282,30,52117,
615,65211,505,2302,0,0,61,3924,65,3919,65319,113,0,78,65484,25,0,41,8260,1028,0,0,627,1,10282,30,52149,
616,65220,641,2298,0,4,61,3923,65,3920,65326,109,0,78,65461,30,0,41,8260,1028,0,0,627,1,10282,30,52175,
615,65239,780,2215,0,6,62,3922,65,3920,65345,93,0,78,65471,32,0,41,8260,1028,0,0,627,1,10282,30,52211,
611,65255,867,2223,0,10,62,3922,65,3920,65385,87,0,78,65470,32,0,41,8260,1028,0,0,627,1,10282,30,52243,
610,65271,964,2190,0,6,63,3922,64,3920,65391,77,0,78,65470,32,0,41,8260,1028,0,0,627,1,10282,30,52269,
612,65288,1020,2229,0,0,63,3922,65,3920,65380,76,0,78,65470,32,0,41,8260,1028,0,0,627,1,10282,30,52305,
618,65313,1070,2235,0,0,63,3921,65,3920,65380,76,0,78,65470,32,0,41,8260,1028,0,0,627,1,10282,30,52337,
625,65326,1062,2288,0,18,64,3921,65,3919,65380,76,0,78,65470,32,0,41,8260,1028,0,0,627,1,10282,30,52363,
636,65350,1177,2310,0,9,64,3920,66,3918,65378,77,0,78,65471,31,0,41,8260,1028,0,0,627,1,10282,30,52399,
650,65367,1228,2301,0,2,65,3919,67,3917,65373,80,0,78,65473,31,0,41,8260,1028,0,0,627,1,10282,30,52435,
662,65382,1227,2295,0,0,66,3919,68,3917,65366,83,0,78,65487,31,0,41,8260,1028,0,0,627,1,10282,30,52461,
672,65396,1228,2285,0,4,66,3919,68,3916,65327,90,0,78,65471,32,0,41,8260,1028,0,0,627,1,10282,30,52487,
685,65410,1169,2256,0,1,66,3918,69,3915,65336,98,0,78,65463,36,0,41,8260,1028,0,0,627,1,10282,30,52523,
693,65422,1129,2227,0,0,67,3918,69,3915,65321,99,0,78,65459,38,0,41,8260,1028,0,0,627,1,10282,30,52555,
695,65435,1129,2174,0,0,67,3918,69,3915,65334,99,0,78,65455,40,0,41,8260,1028,0,0,627,1,10282,30,52581,
695,65449,1135,2117,0,0,67,3918,68,3916,65334,99,0,78,65411,55,0,41,8260,1028,0,0,627,1,10282,30,52617,
692,65460,1067,2036,0,10,67,3918,67,3917,65334,99,0,78,65363,66,0,41,8260,1028,0,0,627,1,10282,30,52649,
687,65468,1011,1917,0,22,66,3918,67,3918,65348,98,0,78,65375,72,0,41,8260,1028,0,0,627,1,10282,30,52675,
678,65482,931,1736,0,43,66,3919,65,3919,65336,98,0,78,65327,83,0,41,8260,1028,0,0,627,1,10282,30,52711,
667,65493,852,1614,0,113,65,3919,64,3920,65338,96,0,78,65319,93,0,41,8260,1028,0,0,627,1,10282,30,52743,
656,65504,811,1545,0,211,64,3920,63,3922,65340,96,0,78,65305,107,0,41,8260,1028,0,0,627,1,10282,30,52769,
642,65515,763,1497,0,348,64,3921,62,3923,65341,95,0,78,65313,109,0,41,8260,1028,0,0,627,1,10282,30,52805,
633,65531,735,1511,0,476,63,3921,61,3923,65341,96,0,78,65313,109,0,41,8260,1028,0,0,627,1,10282,30,52837,
630,2,735,1536,0,653,63,3922,61,3924,65325,97,0,78,65313,109,0,41,8260,1028,0,0,627,1,10282,30,52863,
629,14,739,1519,0,793,63,3922,61,3924,65318,100,0,78,65314,109,0,41,8260,1028,0,0,627,1,10282,30,52899,
620,19,878,1435,1,997,62,3923,61,3924,65330,101,0,78,65350,104,0,41,8260,1028,0,0,627,1,10282,30,52935,
605,21,1022,1366,121,1165,61,3923,60,3924,65350,97,0,78,65346,99,0,41,8260,1028,0,0,627,1,10282,30,52961,
583,20,1227,1283,262,1266,60,3924,59,3925,65377,90,0,78,65405,89,0,41,8260,1028,0,0,627,1,10282,30,52987,
540,18,1479,1207,471,1408,59,3925,58,3926,65471,63,0,78,65431,64,0,41,8260,1028,0,0,627,1,10282,30,53023,
497,17,1673,1188,653,1606,58,3926,57,3927,65535,39,0,78,65466,47,0,41,8260,1028,0,0,627,1,10282,30,53055,
470,15,1783,1182,770,1707,57,3927,56,3928,65522,26,0,78,65499,37,0,41,8260,1028,0,0,627,1,10282,30,53081,
442,13,1889,1149,822,1827,56,3928,54,3929,65485,25,0,78,65469,32,0,41,8260,1028,0,0,627,1,10282,30,53117,
432,13,1932,1136,834,1910,55,3929,53,3930,65485,25,0,78,65449,36,0,41,8260,1028,0,0,627,1,10282,30,53149,
430,13,1916,1142,839,1952,55,3929,53,3930,65485,25,0,78,65441,40,0,41,8260,1028,0,0,627,1,10282,30,53175,
430,16,1924,1155,861,2029,55,3929,52,3931,65466,28,0,78,65411,54,0,41,8260,1028,0,0,627,1,10282,30,53211,
431,20,1891,1175,887,2046,55,3929,52,3931,65475,29,0,78,65421,56,0,41,8260,1028,0,0,627,1,10282,30,53243,
425,25,1883,1202,896,2060,54,3929,52,3931,65475,30,0,78,65421,56,0,41,8260,1028,0,0,627,1,10282,30,53269,
416,29,1867,1236,934,2114,54,3930,51,3932,65474,30,0,78,65423,55,0,41,8260,1028,0,0,627,1,10282,30,53305,
409,33,1879,1219,959,2118,53,3930,51,3932,65474,30,0,78,65442,52,0,41,8260,1028,0,0,627,1,10282,30,53337,
403,35,1886,1222,968,2124,53,3930,51,3932,65474,30,0,78,65434,49,0,41,8260,1028,0,0,627,1,10282,30,53363,
397,37,1892,1219,1000,2128,53,3930,50,3932,65474,30,0,78,65453,47,0,41,8260,1028,0,0,627,1,10282,30,53399,
392,38,1895,1222,1030,2080,52,3931,51,3932,65474,30,0,78,65500,37,0,41,8260,1028,0,0,627,1,10282,30,53435,
387,39,1891,1234,1117,2041,52,3931,51,3932,65474,30,0,78,65467,33,0,41,8260,1028,0,0,627,1,10282,30,53461,
384,40,1892,1239,1184,1965,52,3931,51,3932,65473,31,0,78,65468,33,0,41,8260,1028,0,0,627,1,10282,30,53487,
384,41,1900,1236,1226,1921,52,3931,51,3932,65467,34,0,78,65469,33,0,41,8260,1028,0,0,627,1,10282,30,53523,
384,41,1919,1227,1217,1907,51,3932,50,3932,65447,44,0,78,65469,33,0,41,8260,1028,0,0,627,1,10282,30,53555,
382,40,1926,1233,1144,1918,51,3932,50,3932,65446,44,0,78,65469,33,0,41,8260,1028,0,0,627,1,10282,30,53581,
375,37,1937,1269,1032,1929,50,3932,50,3932,65446,44,0,78,65469,33,0,41,8260,1028,0,0,627,1,10282,30,53617,
367,34,1943,1320,874,1954,50,3932,50,3933,65448,43,0,78,65471,31,0,41,8260,1028,0,0,627,1,10282,30,53649,
361,32,1934,1377,714,2014,50,3932,49,3933,65450,42,0,78,65474,30,0,41,8260,1028,0,0,627,1,10282,30,53675,
356,28,1929,1467,562,2074,49,3933,49,3933,65450,42,0,78,65474,30,0,41,8260,1028,0,0,627,1,10282,30,53711,
354,26,1915,1546,478,2096,49,3933,49,3933,65450,42,0,78,65474,30,0,41,8260,1028,0,0,627,1,10282,30,53743,
355,23,1910,1592,410,2081,49,3933,49,3933,65449,42,0,78,65473,31,0,41,8260,1028,0,0,627,1,10282,30,53769,
358,21,1895,1635,355,2081,49,3933,49,3933,65447,44,0,78,65473,31,0,41,8260,1028,0,0,627,1,10282,30,53805,
358,18,1899,1695,328,2066,49,3933,49,3933,65445,45,0,78,65487,31,0,41,8260,1028,0,0,627,1,10282,30,53837,
359,17,1883,1725,297,2033,49,3933,49,3933,65444,45,0,78,65473,30,0,41,8260,1028,0,0,627,1,10282,30,53863,
359,14,1908,1770,270,1952,49,3933,49,3933,65444,45,0,78,65475,30,0,41,8260,1028,0,0,627,1,10282,30,53899,
361,12,1932,1817,249,1927,49,3933,49,3933,65444,45,0,78,65477,29,0,41,8260,1028,0,0,627,1,10282,30,53935,
363,9,1956,1839,211,1902,50,3932,49,3933,65445,45,0,78,65477,29,0,41,8260,1028,0,0,627,1,10282,30,53961,
369,5,1980,1846,185,1852,50,3932,50,3932,65445,45,0,78,65477,29,0,41,8260,1028,0,0,627,1,10282,30,53987,
380,2,1974,1872,164,1818,51,3932,50,3932,65445,45,0,78,65462,29,0,41,8260,1028,0,0,627,1,10282,30,54023,
392,0,1974,1889,168,1752,51,3931,51,3932,65431,45,0,78,65474,30,0,41,8260,1028,0,0,627,1,10282,30,54055,
402,65533,1956,1892,176,1688,52,3931,52,3931,65444,45,0,78,65473,30,0,41,8260,1028,0,0,627,1,10282,30,54081,
417,65530,1908,1894,191,1590,53,3930,53,3931,65427,47,0,78,65473,30,0,41,8260,1028,0,0,627,1,10282,30,54117,
433,65528,1827,1892,197,1509,54,3930,54,3930,65437,48,0,78,65472,31,0,41,8260,1028,0,0,627,1,10282,30,54149,
448,65525,1732,1884,215,1426,55,3929,55,3929,65420,51,0,78,65471,32,0,41,8260,1028,0,0,627,1,10282,30,54175,
473,65522,1601,1880,231,1309,55,3929,56,3928,65392,64,0,78,65468,33,0,41,8260,1028,0,0,627,1,10282,30,54211,
499,65519,1447,1803,357,1115,57,3927,57,3927,65389,65,0,78,65466,34,0,41,8260,1028,0,0,627,1,10282,30,54243,
519,65518,1238,1701,515,949,58,3926,59,3926,65384,68,0,78,65466,34,0,41,8260,1028,0,0,627,1,10282,30,54269,
555,65519,980,1409,883,648,59,3925,61,3924,65353,83,0,78,65465,34,0,41,8260,1028,0,0,627,1,10282,30,54305,
592,65520,739,1017,1223,367,61,3923,63,3921,65363,85,0,78,65465,34,0,41,8260,1028,0,0,627,1,10282,30,54337,
620,65521,561,734,1472,224,63,3922,65,3920,65345,87,0,78,65468,33,0,41,8260,1028,0,0,627,1,10282,30,54363,
656,65525,335,462,1751,74,64,3920,67,3917,65339,96,0,78,65472,31,0,41,8260,1028,0,0,627,1,10282,30,54399,
694,65528,105,312,1874,12,67,3918,70,3914,65334,99,0,78,65471,31,0,41,8260,1028,0,0,627,1,10282,30,54435,
718,65529,0,267,1927,4,68,3916,71,3912,65317,101,0,78,65471,31,0,41,8260,1028,0,0,627,1,10282,30,54461,
742,65530,0,174,1976,0,69,3915,73,3911,65245,111,0,78,65474,30,0,41,8260,1028,0,0,627,1,10282,30,54487,
776,65535,0,44,2047,2,70,3913,75,3907,65293,119,0,78,65499,24,0,41,8260,1028,0,0,627,1,10282,30,54523,
799,5,0,15,2099,1,72,3912,77,3905,65285,123,0,78,65504,15,0,41,8260,1028,0,0,627,1,10282,30,54555,
818,9,0,13,2135,0,73,3910,78,3903,65299,122,0,78,65509,13,0,41,8260,1028,0,0,627,1,10282,30,54581,
853,9,0,10,2144,0,76,3906,81,3900,65310,110,0,78,65509,13,0,41,8260,1028,0,0,627,1,10282,30,54617,
888,10,0,10,2196,0,79,3902,82,3897,65358,93,0,78,65488,17,0,41,8260,1028,0,0,627,1,10282,30,54649,
924,12,0,9,2261,0,81,3899,84,3894,65348,92,0,78,65457,26,0,41,8260,1028,0,0,627,1,10282,30,54675,
982,20,0,9,2363,0,85,3893,87,3890,65366,90,0,78,65424,43,0,41,8260,1028,0,0,627,1,10282,30,54711,
1031,28,0,19,2406,0,88,3887,88,3887,65398,80,0,78,65368,63,0,41,8260,1028,0,0,627,1,10282,30,54743,
1066,38,0,16,2466,0,91,3882,90,3884,65378,77,0,78,65373,74,0,41,8260,1028,0,0,627,1,10282,30,54769,
1107,48,0,7,2599,0,94,3877,92,3881,65401,72,0,78,65337,85,0,41,8260,1028,0,0,627,1,10282,30,54805,
1135,64,0,10,2740,1,96,3873,93,3878,65409,62,0,78,65358,87,0,41,8260,1028,0,0,627,1,10282,30,54837,
1149,74,0,16,2834,0,97,3871,94,3876,65410,62,0,78,65358,87,0,41,8260,1028,0,0,627,1,10282,30,54863,
1163,94,0,10,2888,0,98,3869,95,3875,65409,62,0,78,65358,87,0,41,8260,1028,0,0,627,1,10282,30,54899,
1169,107,0,10,2985,0,98,3869,95,3874,65393,63,0,78,65358,87,0,41,8260,1028,0,0,627,1,10282,30,54935,
1168,117,0,10,3024,4,98,3869,95,3874,65402,66,0,78,65390,84,0,41,8260,1028,0,0,627,1,10282,30,54961,
1162,122,0,9,3094,0,97,3870,96,3874,65398,67,0,78,65406,76,0,41,8260,1028,0,0,627,1,10282,30,54987,
1146,125,0,0,3169,0,95,3874,95,3874,65361,80,0,78,65423,61,0,41,8260,1028,0,0,627,1,10282,30,55023,
1130,128,17,6,3257,0,94,3876,95,3874,65368,82,0,78,65468,46,0,41,8260,1028,0,0,627,1,10282,30,55055,
1109,135,111,12,3266,0,93,3878,95,3874,65364,84,0,78,65507,26,0,41,8260,1028,0,0,627,1,10282,30,55081,
1072,148,252,9,3347,0,90,3883,94,3876,65324,91,0,78,10,7,0,41,8260,1028,0,0,627,1,10282,30,55117,
1043,156,315,15,3412,2,88,3887,93,3878,65340,96,0,78,8,65532,0,41,8260,1028,0,0,627,1,10282,30,55149,
1020,158,337,12,3445,1,87,3890,92,3880,65338,97,0,78,68,65522,0,41,8260,1028,0,0,627,1,10282,30,55175,
988,160,377,15,3453,2,85,3893,91,3882,65338,97,0,78,42,65515,0,41,8260,1028,0,0,627,1,10282,30,55211,
958,161,439,18,3461,0,83,3896,89,3885,65338,97,0,78,47,65513,0,41,8260,1028,0,0,627,1,10282,30,55243,
935,158,513,36,3442,0,82,3898,88,3888,65338,97,0,78,47,65513,0,41,8260,1028,0,0,627,1,10282,30,55269,
899,151,643,39,3482,0,79,3901,86,3892,65340,96,0,78,47,65513,0,41,8260,1028,0,0,627,1,10282,30,55305,
864,141,769,64,3477,0,78,3904,83,3895,65361,92,0,78,47,65513,0,41,8260,1028,0,0,627,1,10282,30,55337,
835,137,841,73,3486,0,76,3906,82,3898,65387,85,0,78,47,65513,0,41,8260,1028,0,0,627,1,10282,30,55363,
793,128,921,140,3497,1,74,3909,79,3902,65392,77,0,78,47,65513,0,41,8260,1028,0,0,627,1,10282,30,55399,
755,121,1007,183,3456,0,72,3912,77,3905,65379,77,0,78,47,65513,0,41,8260,1028,0,0,627,1,10282,30,55435,
730,114,1071,261,3459,27,70,3914,75,3907,65379,77,0,78,45,65514,0,41,8260,1028,0,0,627,1,10282,30,55461,
707,108,1137,316,3448,106,69,3915,74,3909,65379,77,0,78,27,65517,0,41,8260,1028,0,0,627,1,10282,30,55487,
681,100,1191,364,3442,149,67,3917,72,3912,65378,77,0,78,30,65522,0,41,8260,1028,0,0,627,1,10282,30,55523,
660,94,1206,403,3391,186,66,3919,70,3914,65378,77,0,78,4,65528,0,41,8260,1028,0,0,627,1,10282,30,55555,
644,89,1220,411,3348,202,65,3920,69,3916,65378,77,0,78,65535,0,0,41,8260,1028,0,0,627,1,10282,30,55581,
622,85,1177,462,3319,286,64,3921,67,3917,65377,78,0,78,65534,1,0,41,8260,1028,0,0,627,1,10282,30,55617,
600,84,1183,547,3257,365,62,3922,66,3919,65378,77,0,78,11,0,0,41,8260,1028,0,0,627,1,10282,30,55649,
583,83,1163,633,3210,456,61,3923,65,3920,65377,78,0,78,15,65535,0,41,8260,1028,0,0,627,1,10282,30,55675,
563,82,1103,763,3161,573,60,3925,64,3921,65377,78,0,78,22,65532,0,41,8260,1028,0,0,627,1,10282,30,55711,
550,81,1014,893,3091,756,59,3925,63,3922,65374,79,0,78,22,65532,0,41,8260,1028,0,0,627,1,10282,30,55743,
542,79,948,996,2992,765,58,3926,63,3922,65357,81,0,78,9,65532,0,41,8260,1028,0,0,627,1,10282,30,55769,
533,77,911,1142,2865,908,58,3927,62,3923,65352,83,0,78,9,65532,0,41,8260,1028,0,0,627,1,10282,30,55805,
525,72,907,1253,2763,1020,57,3927,61,3923,65363,85,0,78,9,65532,0,41,8260,1028,0,0,627,1,10282,30,55837,
519,69,905,1352,2617,1097,56,3928,61,3923,65321,93,0,78,9,65532,0,41,8260,1028,0,0,627,1,10282,30,55863,
515,63,935,1450,2450,1209,56,3928,61,3924,65341,95,0,78,8,65532,0,41,8260,1028,0,0,627,1,10282,30,55899,
508,57,990,1560,2356,1255,55,3928,60,3924,65341,96,0,78,9,65532,0,41,8260,1028,0,0,627,1,10282,30,55935,
505,51,1046,1627,2266,1250,55,3929,60,3924,65340,96,0,78,9,65532,0,41,8260,1028,0,0,627,1,10282,30,55961,
504,43,1100,1692,2140,1202,55,3929,60,3924,65340,96,0,78,9,65532,0,41,8260,1028,0,0,627,1,10282,30,55987,
506,35,1193,1702,1890,1205,55,3929,60,3924,65340,96,0,78,8,65532,0,41,8260,1028,0,0,627,1,10282,30,56023,
508,27,1281,1742,1734,1202,55,3928,60,3924,65340,96,0,78,8,65532,0,41,8260,1028,0,0,627,1,10282,30,56055,
512,20,1351,1843,1627,1177,56,3928,61,3924,65340,96,0,78,7,65533,0,41,8260,1028,0,0,627,1,10282,30,56081,
519,10,1433,1930,1440,1078,56,3928,61,3924,65339,96,0,78,7,65533,0,41,8260,1028,0,0,627,1,10282,30,56117,
529,3,1505,1961,1202,1036,57,3927,62,3923,65339,96,0,78,7,65533,0,41,8260,1028,0,0,627,1,10282,30,56149,
540,0,1577,1984,1001,1017,57,3927,62,3922,65338,97,0,78,7,65533,0,41,8260,1028,0,0,627,1,10282,30,56175,
556,65527,1694,1993,851,901,58,3926,63,3921,65338,97,0,78,7,65533,0,41,8260,1028,0,0,627,1,10282,30,56211,
574,65520,1817,1953,693,714,59,3925,64,3920,65338,97,0,78,7,65533,0,41,8260,1028,0,0,627,1,10282,30,56243,
589,65513,1913,1912,562,568,60,3924,65,3919,65338,97,0,78,7,65533,0,41,8260,1028,0,0,627,1,10282,30,56269,
614,65506,2038,1875,393,426,62,3923,67,3917,65338,97,0,78,7,65533,0,41,8260,1028,0,0,627,1,10282,30,56305,
636,65496,2177,1826,269,326,63,3921,68,3916,65338,97,0,78,7,65533,0,41,8260,1028,0,0,627,1,10282,30,56337,
655,65491,2279,1770,256,190,64,3920,69,3914,65338,97,0,78,8,65532,0,41,8260,1028,0,0,627,1,10282,30,56363,
683,65479,2449,1620,182,52,66,3918,71,3912,65338,97,0,78,25,65531,0,41,8260,1028,0,0,627,1,10282,30,56399,
711,65470,2620,1435,68,6,68,3916,74,3909,65338,97,0,78,72,65520,0,41,8260,1028,0,0,627,1,10282,30,56435,
727,65460,2726,1263,0,2,69,3915,75,3908,65338,97,0,78,40,65517,0,41,8260,1028,0,0,627,1,10282,30,56461,
743,65449,2815,1048,0,0,70,3914,76,3906,65319,100,0,78,62,65512,0,41,8260,1028,0,0,627,1,10282,30,56487,
765,65434,2903,817,0,2,70,3914,78,3903,65223,115,0,78,80,65503,0,41,8260,1028,0,0,627,1,10282,30,56523,
786,65418,2943,550,0,0,71,3913,79,3901,65260,123,0,78,70,65502,0,41,8260,1028,0,0,627,1,10282,30,56555,
803,65404,2919,385,0,0,71,3912,81,3900,65266,132,0,78,87,65500,0,41,8260,1028,0,0,627,1,10282,30,56581,
835,65389,2975,237,0,0,73,3910,83,3896,65243,137,0,78,92,65498,0,41,8260,1028,0,0,627,1,10282,30,56617,
864,65379,3009,125,0,1,74,3909,84,3893,65228,151,0,78,78,65498,0,41,8260,1028,0,0,627,1,10282,30,56649,
892,65373,3039,70,0,8,75,3908,86,3891,65138,164,0,78,78,65498,0,41,8260,1028,0,0,627,1,10282,30,56675,
922,65363,3041,27,0,0,76,3906,88,3888,65157,173,0,78,60,65501,0,41,8260,1028,0,0,627,1,10282,30,56711,
940,65357,3054,16,0,0,77,3905,88,3887,65164,182,0,78,46,65507,0,41,8260,1028,0,0,627,1,10282,30,56743,
951,65352,3052,15,0,0,77,3904,88,3887,65163,183,0,78,65535,65518,0,41,8260,1028,0,0,627,1,10282,30,56769,
957,65350,3083,15,0,0,78,3904,87,3888,65163,183,0,78,65447,5,0,41,8260,1028,0,0,627,1,10282,30,56805,
956,65352,3105,13,0,0,78,3904,86,3890,65163,183,0,78,65464,22,0,41,8260,1028,0,0,627,1,10282,30,56837,
951,65354,3105,19,0,0,77,3904,85,3892,65177,182,0,78,65436,36,0,41,8260,1028,0,0,627,1,10282,30,56863,
939,65356,3107,16,0,2,77,3905,83,3896,65166,181,0,78,65394,56,0,41,8260,1028,0,0,627,1,10282,30,56899,
922,65358,3116,13,0,2,76,3906,81,3898,65191,175,0,78,65398,68,0,41,8260,1028,0,0,627,1,10282,30,56935,
910,65361,3111,7,0,14,76,3906,80,3900,65237,165,0,78,65377,71,0,41,8260,1028,0,0,627,1,10282,30,56961,
893,65365,3110,21,0,0,75,3908,79,3901,65202,164,0,78,65375,72,0,41,8260,1028,0,0,627,1,10282,30,56987,
871,65372,3099,53,0,2,74,3909,78,3904,65203,163,0,78,65382,76,0,41,8260,1028,0,0,627,1,10282,30,57023,
851,65378,3062,59,0,0,72,3911,76,3906,65205,162,0,78,65357,81,0,41,8260,1028,0,0,627,1,10282,30,57055,
834,65385,3027,102,0,6,71,3912,75,3907,65206,162,0,78,65365,84,0,41,8260,1028,0,0,627,1,10282,30,57081,
806,65396,2990,188,0,2,70,3914,73,3910,65209,160,0,78,65365,84,0,41,8260,1028,0,0,627,1,10282,30,57117,
778,65406,2951,292,0,0,68,3916,72,3912,65231,155,0,78,65365,84,0,41,8260,1028,0,0,627,1,10282,30,57149,
756,65413,2907,400,0,43,67,3917,71,3913,65235,147,0,78,65404,77,0,41,8260,1028,0,0,627,1,10282,30,57175,
725,65422,2852,526,0,189,66,3919,69,3915,65254,144,0,78,65412,67,0,41,8260,1028,0,0,627,1,10282,30,57211,
696,65423,2814,605,0,326,65,3920,68,3917,65315,133,0,78,65401,66,0,41,8260,1028,0,0,627,1,10282,30,57243,
669,65422,2735,686,0,463,63,3921,66,3918,65306,125,0,78,65420,63,0,41,8260,1028,0,0,627,1,10282,30,57269,
624,65422,2649,783,0,665,62,3923,64,3920,65329,107,0,78,65456,52,0,41,8260,1028,0,0,627,1,10282,30,57305,
580,65420,2569,884,0,841,60,3924,62,3923,65382,88,0,78,65440,47,0,41,8260,1028,0,0,627,1,10282,30,57337,
543,65419,2476,1006,0,1004,59,3925,60,3924,65399,73,0,78,65514,36,0,41,8260,1028,0,0,627,1,10282,30,57363,
490,65418,2364,1175,0,1212,57,3927,58,3927,65416,58,0,78,65513,24,0,41,8260,1028,0,0,627,1,10282,30,57399,
438,65418,2265,1323,0,1453,54,3929,55,3929,65516,42,0,78,65520,14,0,41,8260,1028,0,0,627,1,10282,30,57435,
403,65418,2196,1419,0,1594,52,3931,53,3930,65470,38,0,78,65530,9,0,41,8260,1028,0,0,627,1,10282,30,57461,
369,65419,2142,1508,0,1688,51,3932,51,3931,65476,36,0,78,6,3,0,41,8260,1028,0,0,627,1,10282,30,57487,
328,65419,2068,1594,0,1841,49,3933,49,3933,65496,26,0,78,65533,1,0,41,8260,1028,0,0,627,1,10282,30,57523,
296,65421,2020,1656,0,2043,47,3934,47,3934,65482,26,0,78,65533,1,0,41,8260,1028,0,0,627,1,10282,30,57555,
276,65423,1987,1709,0,2178,45,3935,46,3935,65482,26,0,78,65518,2,0,41,8260,1028,0,0,627,1,10282,30,57581,
249,65427,1961,1771,0,2258,44,3936,44,3936,65482,26,0,78,65531,2,0,41,8260,1028,0,0,627,1,10282,30,57617,
226,65431,1886,1813,0,2401,42,3936,43,3936,65482,26,0,78,65531,2,0,41,8260,1028,0,0,627,1,10282,30,57649,
209,65433,1830,1842,0,2401,41,3937,42,3937,65482,26,0,78,65530,2,0,41,8260,1028,0,0,627,1,10282,30,57675,
189,65439,1763,1851,0,2430,40,3937,40,3937,65483,26,0,78,65530,2,0,41,8260,1028,0,0,627,1,10282,30,57711,
172,65443,1707,1854,0,2489,39,3938,39,3938,65483,26,0,78,65531,2,0,41,8260,1028,0,0,627,1,10282,30,57743,
159,65448,1662,1839,0,2569,38,3938,39,3938,65484,25,0,78,65532,2,0,41,8260,1028,0,0,627,1,10282,30,57769,
142,65453,1590,1849,0,2619,37,3938,38,3938,65484,25,0,78,0,0,0,41,8260,1028,0,0,627,1,10282,30,57805,
132,65460,1499,1840,0,2637,37,3938,37,3938,65484,25,0,78,5,65533,0,41,8260,1028,0,0,627,1,10282,30,57837,
